410418428	20140218	201402	2014	2014.1315	NGAELIGOV	OLUSEGUN OBASANJO	NGA					ELI	GOV												0	112	112	11	3	-2.0	6	1	6	-1.01716465352829	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20150218233000	http://www.punchng.com/politics/obasanjos-support-for-buhari-patriotic-mamora/
410418429	20140218	201402	2014	2014.1315	RUS	RUSSIA	RUS								EST	ESTONIA	EST								0	173	173	17	4	-5.0	10	1	10	-5.01858736059479	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Estonia	EN	EN		59	26	EN	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20150218233000	http://www.telegraph.co.uk/news/worldnews/vladimir-putin/11421751/Putin-will-target-the-Baltic-next-Defence-Secretary-warns.html
410418430	20140218	201402	2014	2014.1315	SLE	FREETOWN	SLE								GIN	CONAKRY	GIN								1	042	042	04	1	1.9	10	1	10	-1.76678445229682	1	Turkey	TU	TU		39	35	TU	1	Turkey	TU	TU		39	35	TU	1	Turkey	TU	TU		39	35	TU	20150218233000	http://aircargoworld.com/Air-Cargo-World-News/2015/02/li%C3%A8ge-important-hub-fight-against-ebola/7032
410418431	20140218	201402	2014	2014.1315	SLE	SIERRA LEONE	SLE								LBR	LIBERIA	LBR								1	042	042	04	1	1.9	2	1	2	-1.76678445229682	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	20150218233000	http://aircargoworld.com/Air-Cargo-World-News/2015/02/li%C3%A8ge-important-hub-fight-against-ebola/7032
410418432	20140218	201402	2014	2014.1315	SLE	FREETOWN	SLE								LBR	MONROVIA	LBR								1	042	042	04	1	1.9	8	1	8	-1.76678445229682	4	Freetown, Western Area, Sierra Leone	SL	SL04	111381	8.49	-13.2342	-1315606	4	Monrovia, Montserrado, Liberia	LI	LI14	147290	6.31056	-10.8047	-2134012	4	Conakry, Capitale d'Etat-Zone Speciale de Conakry, Guinea	GV	GV04	40713	9.50917	-13.7122	-1178387	20150218233000	http://aircargoworld.com/Air-Cargo-World-News/2015/02/li%C3%A8ge-important-hub-fight-against-ebola/7032
410418433	20140218	201402	2014	2014.1315	USA	MICHIGAN	USA																		1	043	043	04	1	2.8	10	1	10	-0.78328981723237	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20150218233000	http://www.columbusalive.com/content/stories/2015/02/19/whitey-morgan-returns-to-his-roots-on-grandpas-guitar.html
410418434	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	1.41843971631206	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20150218233000	http://www.washingtontimes.com/news/2015/feb/18/horses-rounded-up-in-wyoming-to-be-offered-at-blm-/
410418435	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA								COP	PRISON						COP			1	015	015	01	1	0.0	2	1	2	-8.10810810810811	3	Orangefield, Texas, United States	US	USTX	TX361	30.0749	-93.8557	1343306	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	Orangefield, Texas, United States	US	USTX	TX361	30.0749	-93.8557	1343306	20150218233000	http://www.beaumontenterprise.com/news/article/Bridge-City-brothers-face-time-in-federal-prison-6088215.php
410418436	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA								COP	PRISON						COP			1	015	015	01	1	0.0	4	1	4	-8.10810810810811	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20150218233000	http://www.beaumontenterprise.com/news/article/Bridge-City-brothers-face-time-in-federal-prison-6088215.php
410418437	20140218	201402	2014	2014.1315	USA	MIAMI	USA								CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	10	1	10	7.2972972972973	0								0								0								20150218233000	http://www.herald-online.com/graphic-online/news/miami_county/article_48829931-ad20-5597-9bbc-8415b75afef1.html
410418438	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA								GOV	FIRE DEPARTMENT						GOV			1	010	010	01	1	0.0	2	1	2	-0.87847730600293	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	3	Middletown, Ohio, United States	US	USOH	OH033	40.7737	-82.7918	1056424	20150218233000	http://www.journal-news.com/news/news/crime-law/narcan-rebate-supported-by-local-fire-police-depar/nkDks/
410418439	20140218	201402	2014	2014.1315	USAGOV	BARACK OBAMA	USA					GOV			USA	ATLANTA	USA								0	190	190	19	4	-10.0	4	1	4	-4.76190476190476	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20150218233000	http://news.yahoo.com/atlanta-ex-fire-chief-sues-firing-book-slamming-230924727--finance.html
410418440	20140218	201402	2014	2014.1315	USAGOV	WASHINGTON	USA					GOV			USAGOV	BARACK OBAMA	USA					GOV			1	042	042	04	1	1.9	3	1	3	-8.88157894736842	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20150218233000	http://www.arcamax.com/currentnews/newsheadlines/s-1618629
410418441	20140218	201402	2014	2014.1315	USAGOV	BARACK OBAMA	USA					GOV			USAGOV	WASHINGTON	USA					GOV			1	043	043	04	1	2.8	3	1	3	-8.88157894736842	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20150218233000	http://www.arcamax.com/currentnews/newsheadlines/s-1618629
